"I need someone to help me spray the surrounding yard area with weed killer in San Diego, California on this Wednesday  ",clean,"yard area in San Diego, California",weed killer,help spray,self
"I need someone to help me install a shed in San Diego, California on this Wednesday  ",construct,"San Diego, California",shed,help install,self
"I need someone to help me handle stray leaves in the back yard in San Diego, California on this Wednesday  ",clean,"back yard in San Diego, California",leaves,help handle,self
"I need someone to help me pull and haul away the weeds in my yard in San Diego, California on this Wednesday  ",clean,"yard in San Diego, California",weeds,help pull haul,self
I need someone to help me do yard work in San Diego,clean,San Diego,yard,help do,self
I need someone to help me do landscaping for a business in San Diego,clean,San Diego,lanscaping,help do,self
I need someone to help me dig up the weeds from my lawn and possibly other yard work in San Diego,clean,San Diego,"weeds, lawn, yard work",help dig,self
I need someone to help me pull weeds from my lawn in San Diego,clean,San Diego,"weeds, lawn",help pull,self
I need someone to help me mown the lawn and rake leaves in San Diego,clean,San Diego,"lawn, leaves","help mown, rake",self
I need someone to help me rake my yard (special rake provided) in San Diego,clean,San Diego,yard,help rake,self
I need someone to help me spray the surrounding yard area with weed killer in San Diego,clean,yard area in San Diego,weed killer,help spray,self
I need someone to help me install a shed in San Diego,construct,San Diego,shed,help install,self
I need someone to help me handle stray leaves in the back yard in San Diego,clean,back yard in San Diego,leaves,help handle,self
I need someone to help me pull and haul away the weeds in my yard in San Diego,clean,yard in San Diego,weeds,help pull haul,self
I need someone to help me do yard work in San Diego,clean,San Diego,yard,help do,self
I need someone to help us do landscaping for a business in San Diego,clean,San Diego,lanscaping,help do,self
I need someone to help us dig up the weeds from my lawn and possibly other yard work in San Diego,clean,San Diego,"weeds, lawn, yard work",help dig,self
I need someone to help us pull weeds from my lawn in San Diego,clean,San Diego,"weeds, lawn",help pull,self
I need someone to help us mown the lawn and rake leaves in San Diego,clean,San Diego,"lawn, leaves","help mown, rake",self
I need someone to help us rake my yard (special rake provided) in San Diego,clean,San Diego,yard,help rake,self
I need someone to help us spray the surrounding yard area with weed killer in San Diego,clean,yard area in San Diego,weed killer,help spray,self
I need someone to help us install a shed in San Diego,construct,San Diego,shed,help install,self
I need someone to help us handle stray leaves in the back yard in San Diego,clean,back yard in San Diego,leaves,help handle,self
I need someone to help us install a shed in San Diego asap,construct,San Diego,shed,help install,self
I need someone to help us handle stray leaves in the back yard in San Diego asap,clean,back yard in San Diego,leaves,help handle,self
I need someone to help brushing haul away in my front yard,clean,front yard,haul,help brushing,self
I need someone to help trimming branches on front yard trees and raising canopy in my front yard,clean,front yard,"branches, canopy","help trimming, raising",self
I need someone to help cutting the top off and flattening crepe myrtle in my front yard,clean,front yard,crepe myrtle,"help cutting, flattening",self
I need someone to help digging up and planting a few new shrubs and weed beds in my front yard,clean,front yard,shrubs and weed beds,"help digging, planting",self
I need someone to help repairing my outdoor patio water fountain in my front yard,fix,front yard,outdoor patio water fountain,help repairing,self
I need someone to help cleaning and clearing my back yard in my front yard,clean,front yard,back yard,"help cleaning, clearing",self
I need someone to help hauling away tree stumps and brush in my front yard,clean,front yard,tree stumps and brush,help hauling,self
I need someone to help cleaning and planting beds in my front yard,clean,front yard,beds,"help cleaning, planting",self
I need someone to help picking up the leaves and acorns in my front yard,construct,front yard,"leaves, arcons",help picking,self
I need someone to help removing large tree stakes in my front yard,clean,front yard,large tree stakes,help removing,self
I need someone to help coming spread and level the soil and lay the sod,clean,unspecified,"soil, sod",help coming,self
I need someone to help cleaning up side yard,clean,side yard,side yard,help cleaning,self
I need someone to help grading dirt away from house,clean,house,dirt,help grading,self
I need someone to help building Pond and Water Falls,construct,unspecified,"pond, water falls",help building,self
"I need someone to help building a pond and roughly matching the attached photo help 7' ft, wide x 11 ft long x 18"" deep",construct,unspecified,"pond, photo",help building and matching,self
I need someone to help cleaning the space in photo help out,clean,unspecified,space,help cleaning,self
I need someone to help removing all brush and over grown plants,clean,unspecified,"brush, plants",help removing,self
I need someone to help laying sod in back and side of house,clean,house,sod,help laying,self
I need someone to help building a small trellis/arbor for the front window,construct,unspecified,"trellis. arbor, window",help building,self
I need someone to help designing stone mosaic peacock,design,unspecified,stone mosaic peacock,help designing,self
"I need someone to help loading 6 furniture boxes in Fredericksburg, Virginia ",deliver,"Fredericksburg, Virginia",furniture box,help loading,self
I need someone to help getting our house and sort our yard before putting up for sale,clean,unspecified,"yard, house","help getting, sorting",self
I need someone to help removing leaves and spread some wood-chips,clean,unspecified,"leaves, wood-chips","help removing, spreading",self
"I need someone to help packing and move around boxes. Areas of home include basement, kitchen, and closets ",deliver,unspecified,"boxes, basement, kitchen, and closets","help packing, moving",self
I need someone to help moving a mattress and bed frame,deliver,unspecified,"mattress, bed frame",help moving,self
I need someone to help making two trips to move 7 units of video display panels (2' by 7' each),deliver,unspecified,video display panels,"help making, move",self
I need someone to help driving a truck I hired to move my stuff,deliver,unspecified,"truck, stuff","help driving, move",self
"I need someone to help driving a truck I hired to move my stuff with a queen sized bed, tv and about 5 boxes ",deliver,unspecified,"truck, stuff, bed, tv, boxes","help driving, move",self
I need someone to help receiving a shipment of 14 pallets of carpet tile at an office,assist,office,shipment,help receiving,self
I need someone to help moving my washer and dryer upstairs,deliver,upstairs,"washer, dryer",help moving,self
I need someone to help loading 6 furniture boxes,deliver,unspecified,furniture box,help loading,self
I need someone to help removing couches from apartment,deliver,from appartment in Round Rock to Westlake,couch,help removing,self
"I need someone to help loading, unloading and moving 7ft wood table ",deliver,from Round Rock to Westlake,table,"help loading, unloading, moving",self
I need someone to help moving furniture and supplies from a one room office,deliver,from office in Round Rock to Westlake,furniture supplies,help moving,self
I need someone to help moving a 65-pound portable AC from my office,deliver,from Round Rock to Westlake,AC,help moving,self
I need someone to help moving a refrigerator,deliver,from Round Rock to Westlake,refrigetor,help moving,self
I need someone to help moving queen mattress and box spring,deliver,from Round Rock to Westlake,"mattress, box spring",help moving,self
I need someone to help driving a large fridge,deliver,from Round Rock to Westlake,fridge,help driving,self
I need someone to help picking up and dropping off stuff,deliver,from Round Rock to Westlake,stuff,"help picking, dropping",self
I need someone to help moving my desk,deliver,from Round Rock to Westlake,desk,help moving,self
I need someone to help loading my furniture,deliver,from Round Rock to Westlake,furniture,help loading,self
I need someone to help picking two boxes (50 lb each) and delivering it,deliver,storage place,boxes,help picking,self
I need someone to help taking items and delivering it,deliver,storage place,items,help taking,self
I need someone to help moving my family from our 2 bedrooms upstairs apartment and delivering it,deliver,storage place,bedroom,help moving,self
I need someone to help moving lots of magazines and delivering it,deliver,storage place,magazine,help moving,self
I need someone to help unloading the large/bulky furniture from a PODS container and delivering it,deliver,storage place,"arge/bulky furniture, PODS container",help unloading,self
I need someone to help picking up a Home Depot order and delivering it,deliver,storage place,Home Depot order,"help picking up, delivering",self
I need someone to help moving several bags and delivering it,deliver,storage place,bages,help moving,self
I need someone to help moving all items from my storage unit and delivering it,deliver,storage place,items,help moving,self
I need someone to help moving all items from my storage unit and delivering it. Assistance with unpacking is not needed.,deliver,storage place,items,help moving,self
I need someone to help taking down roof and walls of my stand alone garage and delivering it,deliver,storage place,"roof, wall",help taking,self
I need someone to help us in pulling and hauling away the weeds in my yard,clean,yard,weeds,help pull hauling,self
I need someone to help us in doing yard work,clean,unspecified,yard,help doing,self
I need someone to help us in doing landscaping for a business,clean,unspecified,lanscaping,help doing,self
I need someone to help us in diging up the weeds from my lawn and possibly other yard work,clean,unspecified,"weeds, lawn, yard work",help digging,self
I need someone to help us in pulling weeds from my lawn,clean,unspecified,"weeds, lawn",help pulling,self
I need someone to help us in mowing the lawn and raking leaves,clean,unspecified,"lawn, leaves","help mowing, raking",self
I need someone to help us in raking my yard (special rake provided),clean,unspecified,yard,help raking,self
I need someone to help us in spraying the surrounding yard area with weed killer,clean,yard,weed killer,help spraying,self
I need someone to help us in installing a shed,construct,unspecified,shed,helpstalling,self
I need someone to help us in handling stray leaves in the back yard,clean,back yard,leaves,help handling,self
I need someone to help us in moving sectional couch,deliver,office,couch,help moving,self
I need someone to help us in moving boxes and medium furniture,deliver,office,"boxes, furniture",help moving,self
I need someone to help us in moving the old sofa and a couple of other pieces of furniture,deliver,office,furniture,help moving,self
I need someone to help us in picking up truck to move less than 10 boxes and an armchair,deliver,office,"boxes, armchair","help picking, move",self
I need someone to help us in moving up to 50lbs of junk,deliver,office,junk,help moving,self
I need someone to help us in moving a large desk,deliver,office,desk,help moving,self
I need someone to help us in moving a couch,deliver,office,couch,help moving,self
I need someone to help us in moving up pallets,deliver,office,pallets,help picking,self
I need someone to help us in moving bedroom set & couch,deliver,office,"bedroom set, couch",help moving,self
I need someone to help us in moving a swivel chair and two bikes,deliver,office,"swivel chair, bike",help moving,self
I need someone to help with cleaning my 1 bedroom 900sf cottage.,clean,unspecified,bedroom,help cleaning,self
I need someone to help with cleaning my two bedroom place around 1000 sq feet,clean,unspecified,two bedroom place,help cleaning,self
I need someone to help with packing my stuff for a few hours,pack,unspecified,stuff,help packing,self
I need someone to help with running errands and tidying rooms,assist,unspecified,"errands, room",help running and tidying,self
"I need someone to help with mopping and dusting my laminated flooring in the living room, small hall, small dining area",clean,unspecified,laminated flooring,help mopping and dusting,self
"I need someone to help with preparing for our move day (packing essential items in suitcases, decluttering, packing delicate items)",assist,unspecified,moveday,help preparing,self
I need someone to help with cleaning our small to our house,clean,to help withwnhouse,small to help withwnhouse,help cleaning,self
I need someone to help with assisting my parent twice a week,assist,unspecified,unspecified,help assisting,self
I need someone to help me pulling and hauling away the weeds in my yard,clean,yard,weeds,help pull hauling,self
I need someone to help me doing yard work,clean,unspecified,yard,help doing,self
I need someone to help me doing landscaping for a business,clean,unspecified,lanscaping,help doing,self
I need someone to help me diging up the weeds from my lawn and possibly other yard work,clean,unspecified,"weeds, lawn, yard work",help digging,self
I need someone to help me pulling weeds from my lawn,clean,unspecified,"weeds, lawn",help pulling,self
I need someone to help me mowing the lawn and raking leaves,clean,unspecified,"lawn, leaves","help mowing, raking",self
I need someone to help me raking my yard (special rake provided),clean,unspecified,yard,help raking,self
I need someone to help me spraying the surrounding yard area with weed killer,clean,yard,weed killer,help spraying,self
I need someone to help me installing a shed,construct,unspecified,shed,helpstalling,self
I need someone to help me handling stray leaves in the back yard,clean,back yard,leaves,help handling,self
I need someone to help me moving sectional couch,deliver,office,couch,help moving,self
I need someone to help me moving boxes and medium furniture,deliver,office,"boxes, furniture",help moving,self
I need someone to help me moving the old sofa and a couple of other pieces of furniture,deliver,office,furniture,help moving,self
I need someone to help me picking up truck to move less than 10 boxes and an armchair,deliver,office,"boxes, armchair","help picking, move",self
I need someone to help me moving up to 50lbs of junk,deliver,office,junk,help moving,self
I need someone to help me moving a large desk,deliver,office,desk,help moving,self
I need someone to help me moving a couch,deliver,office,couch,help moving,self
I need someone to help me moving up pallets,deliver,office,pallets,help picking,self
I need someone to help me moving bedroom set & couch,deliver,office,"bedroom set, couch",help moving,self
I need someone to help me moving a swivel chair and two bikes,deliver,office,"swivel chair, bike",help moving,self
I need someone to help cleaning my 1 bedroom 900sf cottage.,clean,unspecified,bedroom,help cleaning,self
I need someone to help cleaning my two bedroom place around 1000 sq feet,clean,unspecified,two bedroom place,help cleaning,self
I need someone to help packing my stuff for a few hours,pack,unspecified,stuff,help packing,self
I need someone to help running errands and tidying rooms,assist,unspecified,"errands, room",help running and tidying,self
"I need someone to help mopping and dusting my laminated flooring in the living room, small hall, small dining area",clean,unspecified,laminated flooring,help mopping and dusting,self
"I need someone to help preparing for our move day (packing essential items in suitcases, decluttering, packing delicate items)",assist,unspecified,moveday,help preparing,self
I need someone to help cleaning our small house,clean,house,small house,help cleaning,self
I need someone to help assisting my parent twice a week,assist,unspecified,unspecified,help assisting,self
I need someone to help brushing haul away in a front yard,clean,front yard,haul,help brushing,self
I need someone to help trimming branches on front yard trees and raising canopy in a front yard,clean,front yard,"branches, canopy","help trimming, raising",self
I need someone to help cutting the top off and flattening crepe artle in a front yard,clean,front yard,crepe artle,"help cutting, flattening",self
I need someone to help digging up and planting a few new shrubs and weed beds in a front yard,clean,front yard,shrubs and weed beds,"help digging, planting",self
I need someone to help repairing an outdoor patio water fountain in a front yard,fix,front yard,outdoor patio water fountain,help repairing,self
I need someone to help cleaning and clearing a back yard in a front yard,clean,front yard,back yard,"help cleaning, clearing",self
I need someone to help hauling away tree stumps and brush in a front yard,clean,front yard,tree stumps and brush,help hauling,self
I need someone to help cleaning and planting beds in a front yard,clean,front yard,beds,"help cleaning, planting",self
I need someone to help picking up the leaves and acorns in a front yard,construct,front yard,"leaves, arcons",help picking,self
I need someone to help removing large tree stakes in a front yard,clean,front yard,large tree stakes,help removing,self
I need someone to help coming spread and level the soil and lay the sod,clean,unspecified,"soil, sod",help coming,self
I need someone to help cleaning up side yard,clean,side yard,side yard,help cleaning,self
I need someone to help grading dirt away from house,clean,house,dirt,help grading,self
I need someone to help building Pond and Water Falls,construct,unspecified,"pond, water falls",help building,self
"I need someone to help building a pond and roughly matching the attached photo help 7' ft, wide x 11 ft long x 18"" deep",construct,unspecified,"pond, photo",help building and matching,self
I need someone to help cleaning the space in photo help out,clean,unspecified,space,help cleaning,self
I need someone to help removing all brush and over grown plants,clean,unspecified,"brush, plants",help removing,self
I need someone to help laying sod in back and side of house,clean,house,sod,help laying,self
I need someone to help building a small trellis/arbor for the front window,construct,unspecified,"trellis. arbor, window",help building,self
I need someone to help designing stone mosaic peacock,design,unspecified,stone mosaic peacock,help designing,self
"I need someone to help loading 6 furniture boxes in Fredericksburg, Virginia ",deliver,"Fredericksburg, Virginia",furniture box,help loading,self
I need someone to help getting our house and sort our yard before putting up for sale,clean,unspecified,"yard, house","help getting, sorting",self
I need someone to help removing leaves and spread some wood-chips,clean,unspecified,"leaves, wood-chips","help removing, spreading",self
"I need someone to help packing and move around boxes. Areas of home include basement, kitchen, and closets ",deliver,unspecified,"boxes, basement, kitchen, and closets","help packing, moving",self
I need someone to help moving a mattress and bed frame,deliver,unspecified,"mattress, bed frame",help moving,self
I need someone to help making two trips to move 7 units of video display panels (2' by 7' each),deliver,unspecified,video display panels,"help making, move",self
I need someone to help driving a truck I hired to move a stuff,deliver,unspecified,"truck, stuff","help driving, move",self
"I need someone to help driving a truck I hired to move a stuff with a queen sized bed, tv and about 5 boxes ",deliver,unspecified,"truck, stuff, bed, tv, boxes","help driving, move",self
I need someone to help receiving a shipment of 14 pallets of carpet tile at an office,assist,office,shipment,help receiving,self
I need someone to help moving a washer and dryer upstairs,deliver,upstairs,"washer, dryer",help moving,self
I need someone to help loading 6 furniture boxes,deliver,unspecified,furniture box,help loading,self
I need someone to help removing couches from apartment,deliver,from appartment in Round Rock to Westlake,couch,help removing,self
"I need someone to help loading, unloading and moving 7ft wood table ",deliver,from Round Rock to Westlake,table,"help loading, unloading, moving",self
I need someone to help moving furniture and supplies from a one room office,deliver,from office in Round Rock to Westlake,furniture supplies,help moving,self
I need someone to help moving a 65-pound portable AC from an office,deliver,from Round Rock to Westlake,AC,help moving,self
I need someone to help moving a refrigerator,deliver,from Round Rock to Westlake,refrigetor,help moving,self
I need someone to help moving queen mattress and box spring,deliver,from Round Rock to Westlake,"mattress, box spring",help moving,self
I need someone to help driving a large fridge,deliver,from Round Rock to Westlake,fridge,help driving,self
I need someone to help picking up and dropping off stuff,deliver,from Round Rock to Westlake,stuff,"help picking, dropping",self
I need someone to help moving a desk,deliver,from Round Rock to Westlake,desk,help moving,self
I need someone to help loading a furniture,deliver,from Round Rock to Westlake,furniture,help loading,self
I need someone to help picking two boxes (50 lb each) and delivering it,deliver,storage place,boxes,help picking,self
I need someone to help taking items and delivering it,deliver,storage place,items,help taking,self
I need someone to help moving a family from our 2 bedrooms upstairs apartment and delivering it,deliver,storage place,bedroom,help moving,self
I need someone to help moving lots of magazines and delivering it,deliver,storage place,magazine,help moving,self
I need someone to help unloading the large/bulky furniture from a PODS container and delivering it,deliver,storage place,"arge/bulky furniture, PODS container",help unloading,self
I need someone to help picking up a Home Depot order and delivering it,deliver,storage place,Home Depot order,"help picking up, delivering",self
I need someone to help moving several bags and delivering it,deliver,storage place,bages,help moving,self
I need someone to help moving all items from a storage unit and delivering it,deliver,storage place,items,help moving,self
I need someone to help moving all items from a storage unit and delivering it. Assistance with unpacking is not needed.,deliver,storage place,items,help moving,self
I need someone to help taking down roof and walls of a stand alone garage and delivering it,deliver,storage place,"roof, wall",help taking,self
I need someone to help doing yard work,clean,unspecified,yard,help doing,self
I need someone to help doing landscaping for a business,clean,unspecified,lanscaping,help doing,self
I need someone to help diging up the weeds from my lawn and possibly other yard work,clean,unspecified,"weeds, lawn, yard work",help digging,self
I need someone to help pulling weeds from my lawn,clean,unspecified,"weeds, lawn",help pulling,self
I need someone to help mowing the lawn and raking leaves,clean,unspecified,"lawn, leaves","help mowing, raking",self
I need someone to help raking my yard (special rake provided),clean,unspecified,yard,help raking,self
I need someone to help spraying the surrounding yard area with weed killer,clean,yard,weed killer,help spraying,self
I need someone to help installing a shed,construct,unspecified,shed,helpstalling,self
I need someone to help handling stray leaves in the back yard,clean,back yard,leaves,help handling,self
I need someone to help moving sectional couch,deliver,office,couch,help moving,self
I need someone to help moving boxes and medium furniture,deliver,office,"boxes, furniture",help moving,self
I need someone to help moving the old sofa and a couple of other pieces of furniture,deliver,office,furniture,help moving,self
I need someone to help picking up truck to move less than 10 boxes and an armchair,deliver,office,"boxes, armchair","help picking, move",self
I need someone to help moving up to 50lbs of junk,deliver,office,junk,help moving,self
I need someone to help moving a large desk,deliver,office,desk,help moving,self
I need someone to help moving a couch,deliver,office,couch,help moving,self
I need someone to help moving up pallets,deliver,office,pallets,help picking,self
I need someone to help moving bedroom set & couch,deliver,office,"bedroom set, couch",help moving,self
I need someone to help moving a swivel chair and two bikes,deliver,office,"swivel chair, bike",help moving,self
I need someone to help cleaning my 1 bedroom 900sf cottage.,clean,unspecified,bedroom,help cleaning,self
I need someone to help cleaning my two bedroom place around 1000 sq feet,clean,unspecified,two bedroom place,help cleaning,self
I need someone to help packing my stuff for a few hours,pack,unspecified,stuff,help packing,self
I need someone to help running errands and tidying rooms,assist,unspecified,"errands, room",help running and tidying,self
"I need someone to help mopping and dusting my laminated flooring in the living room, small hall, small dining area",clean,unspecified,laminated flooring,help mopping and dusting,self
"I need someone to help preparing for our move day (packing essential items in suitcases, decluttering, packing delicate items)",assist,unspecified,moveday,help preparing,self
I need someone to help cleaning our small house,clean,to helpwnhouse,small house,help cleaning,self
I need someone to help my parents brushing haul away in a front yard,clean,front yard,haul,help brushing,parents
I need someone to help my parents trimming branches on front yard trees and raising canopy in a front yard,clean,front yard,"branches, canopy","help trimming, raising",parents
I need someone to help my parents cutting the top off and flattening crepe artle in a front yard,clean,front yard,crepe artle,"help cutting, flattening",parents
I need someone to help my parents digging up and planting a few new shrubs and weed beds in a front yard,clean,front yard,shrubs and weed beds,"help digging, planting",parents
I need someone to help my parents repairing an outdoor patio water fountain in a front yard,fix,front yard,outdoor patio water fountain,help repairing,parents
I need someone to help my parents cleaning and clearing a back yard in a front yard,clean,front yard,back yard,"help cleaning, clearing",parents
I need someone to help my parents hauling away tree stumps and brush in a front yard,clean,front yard,tree stumps and brush,help hauling,parents
I need someone to help my parents cleaning and planting beds in a front yard,clean,front yard,beds,"help cleaning, planting",parents
I need someone to help my parents picking up the leaves and acorns in a front yard,construct,front yard,"leaves, arcons",help picking,parents
I need someone to help my parents removing large tree stakes in a front yard,clean,front yard,large tree stakes,help removing,parents
I need someone to help my parents coming spread and level the soil and lay the sod,clean,unspecified,"soil, sod",help coming,parents
I need someone to help my parents cleaning up side yard,clean,side yard,side yard,help cleaning,parents
I need someone to help my parents grading dirt away from house,clean,house,dirt,help grading,parents
I need someone to help my parents building Pond and Water Falls,construct,unspecified,"pond, water falls",help building,parents
"I need someone to help my parents building a pond and roughly matching the attached photo help my parents 7' ft, wide x 11 ft long x 18"" deep",construct,unspecified,"pond, photo",help building and matching,parents
I need someone to help my parents cleaning the space in photo help my parents out,clean,unspecified,space,help cleaning,parents
I need someone to help my parents removing all brush and over grown plants,clean,unspecified,"brush, plants",help removing,parents
I need someone to help my parents laying sod in back and side of house,clean,house,sod,help laying,parents
I need someone to help my parents building a small trellis/arbor for the front window,construct,unspecified,"trellis. arbor, window",help building,parents
I need someone to help my parents designing stone mosaic peacock,design,unspecified,stone mosaic peacock,help designing,parents
"I need someone to help my parents loading 6 furniture boxes in Fredericksburg, Virginia ",deliver,"Fredericksburg, Virginia",furniture box,help loading,parents
I need someone to help my parents getting our house and sort our yard before putting up for sale,clean,unspecified,"yard, house","help getting, sorting",parents
I need someone to help my parents removing leaves and spread some wood-chips,clean,unspecified,"leaves, wood-chips","help removing, spreading",parents
"I need someone to help my parents packing and move around boxes. Areas of home include basement, kitchen, and closets ",deliver,unspecified,"boxes, basement, kitchen, and closets","help packing, moving",parents
I need someone to help my parents moving a mattress and bed frame,deliver,unspecified,"mattress, bed frame",help moving,parents
I need someone to help my parents making two trips to move 7 units of video display panels (2' by 7' each),deliver,unspecified,video display panels,"help making, move",parents
I need someone to help my parents driving a truck I hired to move a stuff,deliver,unspecified,"truck, stuff","help driving, move",parents
"I need someone to help my parents driving a truck I hired to move a stuff with a queen sized bed, tv and about 5 boxes ",deliver,unspecified,"truck, stuff, bed, tv, boxes","help driving, move",parents
I need someone to help my parents receiving a shipment of 14 pallets of carpet tile at an office,assist,office,shipment,help receiving,parents
I need someone to help my parents moving a washer and dryer upstairs,deliver,upstairs,"washer, dryer",help moving,parents
I need someone to help my parents loading 6 furniture boxes,deliver,unspecified,furniture box,help loading,parents
I need someone to help my parents removing couches from apartment,deliver,from appartment in Round Rock to Westlake,couch,help removing,parents
"I need someone to help my parents loading, unloading and moving 7ft wood table ",deliver,from Round Rock to Westlake,table,"help loading, unloading, moving",parents
I need someone to help my parents moving furniture and supplies from a one room office,deliver,from office in Round Rock to Westlake,furniture supplies,help moving,parents
I need someone to help my parents moving a 65-pound portable AC from an office,deliver,from Round Rock to Westlake,AC,help moving,parents
I need someone to help my parents moving a refrigerator,deliver,from Round Rock to Westlake,refrigetor,help moving,parents
I need someone to help my parents moving queen mattress and box spring,deliver,from Round Rock to Westlake,"mattress, box spring",help moving,parents
I need someone to help my parents driving a large fridge,deliver,from Round Rock to Westlake,fridge,help driving,parents
I need someone to help my parents picking up and dropping off stuff,deliver,from Round Rock to Westlake,stuff,"help picking, dropping",parents
I need someone to help my parents moving a desk,deliver,from Round Rock to Westlake,desk,help moving,parents
I need someone to help my parents loading a furniture,deliver,from Round Rock to Westlake,furniture,help loading,parents
I need someone to help my parents picking two boxes (50 lb each) and delivering it,deliver,storage place,boxes,help picking,parents
I need someone to help my parents taking items and delivering it,deliver,storage place,items,help taking,parents
I need someone to help my parents moving a family from our 2 bedrooms upstairs apartment and delivering it,deliver,storage place,bedroom,help moving,parents
I need someone to help my parents moving lots of magazines and delivering it,deliver,storage place,magazine,help moving,parents
I need someone to help my parents unloading the large/bulky furniture from a PODS container and delivering it,deliver,storage place,"arge/bulky furniture, PODS container",help unloading,parents
I need someone to help my parents picking up a Home Depot order and delivering it,deliver,storage place,Home Depot order,"help picking up, delivering",parents
I need someone to help my parents moving several bags and delivering it,deliver,storage place,bages,help moving,parents
I need someone to help my parents moving all items from a storage unit and delivering it,deliver,storage place,items,help moving,parents
I need someone to help my parents moving all items from a storage unit and delivering it. Assistance with unpacking is not needed.,deliver,storage place,items,help moving,parents
I need someone to help my parents taking down roof and walls of a stand alone garage and delivering it,deliver,storage place,"roof, wall",help taking,parents
I need someone to help my parents doing yard work,clean,unspecified,yard,help doing,parents
I need someone to help my parents doing landscaping for a business,clean,unspecified,lanscaping,help doing,parents
I need someone to help my parents diging up the weeds from my lawn and possibly other yard work,clean,unspecified,"weeds, lawn, yard work",help digging,parents
I need someone to help my parents pulling weeds from my lawn,clean,unspecified,"weeds, lawn",help pulling,parents
I need someone to help my parents mowing the lawn and raking leaves,clean,unspecified,"lawn, leaves","help mowing, raking",parents
I need someone to help my parents raking my yard (special rake provided),clean,unspecified,yard,help raking,parents
I need someone to help my parents spraying the surrounding yard area with weed killer,clean,yard,weed killer,help spraying,parents
I need someone to help my parents installing a shed,construct,unspecified,shed,helpstalling,parents
I need someone to help my parents handling stray leaves in the back yard,clean,back yard,leaves,help handling,parents
I need someone to help my parents moving sectional couch,deliver,office,couch,help moving,parents
I need someone to help my parents moving boxes and medium furniture,deliver,office,"boxes, furniture",help moving,parents
I need someone to help my parents moving the old sofa and a couple of other pieces of furniture,deliver,office,furniture,help moving,parents
I need someone to help my parents picking up truck to move less than 10 boxes and an armchair,deliver,office,"boxes, armchair","help picking, move",parents
I need someone to help my parents moving up to 50lbs of junk,deliver,office,junk,help moving,parents
I need someone to help my parents moving a large desk,deliver,office,desk,help moving,parents
I need someone to help my parents moving a couch,deliver,office,couch,help moving,parents
I need someone to help my parents moving up pallets,deliver,office,pallets,help picking,parents
I need someone to help my parents moving bedroom set & couch,deliver,office,"bedroom set, couch",help moving,parents
I need someone to help my parents moving a swivel chair and two bikes,deliver,office,"swivel chair, bike",help moving,parents
I need someone to help my parents cleaning my 1 bedroom 900sf cottage.,clean,unspecified,bedroom,help cleaning,parents
I need someone to help my parents cleaning my two bedroom place around 1000 sq feet,clean,unspecified,two bedroom place,help cleaning,parents
I need someone to help my parents packing my stuff for a few hours,pack,unspecified,stuff,help packing,parents
I need someone to help my parents running errands and tidying rooms,assist,unspecified,"errands, room",help running and tidying,parents
"I need someone to help my parents mopping and dusting my laminated flooring in the living room, small hall, small dining area",clean,unspecified,laminated flooring,help mopping and dusting,parents
"I need someone to help my parents preparing for our move day (packing essential items in suitcases, decluttering, packing delicate items)",assist,unspecified,moveday,help preparing,parents
I need someone to help my parents cleaning our small house,clean,unspecified,small house,help cleaning,parents
I need someone to help my parents installing a shed,construct,unspecified,shed,helpstalling,parents
I need someone to help my parents handling stray leaves in the back yard,clean,back yard,leaves,help handling,parents
I need someone to help my parents moving sectional couch,deliver,office,couch,help moving,parents
I need someone to help my parents moving boxes and medium furniture,deliver,office,"boxes, furniture",help moving,parents
I need someone to help my parents moving the old sofa and a couple of other pieces of furniture,deliver,office,furniture,help moving,parents
I need someone to help my parents picking up truck to move less than 10 boxes and an armchair,deliver,office,"boxes, armchair","help picking, move",parents
I need someone to help my parents moving up to 50lbs of junk,deliver,office,junk,help moving,parents
I need someone to help my parents moving a large desk,deliver,office,desk,help moving,parents
I need someone to help my parents moving a couch,deliver,office,couch,help moving,parents
I need someone to help my parents moving up pallets,deliver,office,pallets,help picking,parents
I need someone to help my parents moving bedroom set & couch,deliver,office,"bedroom set, couch",help moving,parents
I need someone to help my parents moving a swivel chair and two bikes,deliver,office,"swivel chair, bike",help moving,parents
I need someone to help my parents cleaning my 1 bedroom 900sf cottage.,clean,unspecified,bedroom,help cleaning,parents
I need someone to help my parents cleaning my two bedroom place around 1000 sq feet,clean,unspecified,two bedroom place,help cleaning,parents
I need someone to help my parents packing my stuff for a few hours,pack,unspecified,stuff,help packing,parents
I need someone to help my parents running errands and tidying rooms,assist,unspecified,"errands, room",help running and tidying,parents
"I need someone to help my parents mopping and dusting my laminated flooring in the living room, small hall, small dining area",clean,unspecified,laminated flooring,help mopping and dusting,parents
"I need someone to help my parents preparing for our move day (packing essential items in suitcases, decluttering, packing delicate items)",assist,unspecified,moveday,help preparing,parents
I need someone to help my parents cleaning our small house,clean,unspecified,small house,help cleaning,parents
I need someone to help my sister brushing haul away in a front yard,clean,front yard,haul,help brushing,sister
I need someone to help my sister trimming branches on front yard trees and raising canopy in a front yard,clean,front yard,"branches, canopy","help trimming, raising",sister
I need someone to help my sister cutting the top off and flattening crepe artle in a front yard,clean,front yard,crepe artle,"help cutting, flattening",sister
